case,node,ordinal,min,max,draw
ok,1,265,0,31,1
ok,1,266,0,31,1
ok,1,267,0,31,1
ok,1,268,0,31,1
ok,1,269,0,31,1
ok,1,270,0,31,1
ok,1,271,0,31,1
ok,1,272,0,31,1
ok,1,273,0,31,1
ok,1,274,0,31,1
ok,1,275,0,31,1
ok,1,276,0,31,1
ok,1,277,0,31,1
ok,1,278,0,31,1
ok,1,279,0,31,1
ok,1,280,0,31,1
ok,1,281,0,31,1
ok,1,282,0,31,1
ok,1,283,0,31,1
ok,1,284,0,31,1
ok,1,285,0,31,1
ok,1,286,0,31,1
ok,1,287,0,31,1
ok,1,288,0,31,1
ok,1,289,0,31,1
ok,1,290,0,31,1
ok,1,291,0,31,1
ok,1,292,0,31,1
ok,1,293,0,31,1
ok,1,294,0,31,1
ok,1,295,0,31,1
ok,1,296,0,31,1
ok,1,297,0,31,1
ok,1,298,0,31,1
ok,1,299,0,31,1
ok,1,300,0,31,1
ok,1,301,0,31,1
ok,1,302,0,31,1
ok,1,303,0,31,1
ok,1,304,0,31,1
ok,1,305,0,31,1
ok,1,306,0,31,1
ok,1,307,0,31,1
ok,1,308,0,31,1
ok,1,309,0,31,1
ok,1,310,0,31,1
ok,1,311,0,31,1
ok,1,312,0,31,1
ok,1,313,0,31,1
ok,1,314,0,31,1
ok,1,315,0,31,1
ok,1,316,0,31,1
ok,1,317,0,31,1
ok,1,318,0,31,1
ok,1,319,0,31,1
ok,1,320,0,31,1
ok,1,321,0,31,1
ok,1,322,0,31,1
ok,1,323,0,31,1
ok,1,324,0,31,1
ok,1,325,0,31,1
ok,1,326,0,31,1
ok,1,327,0,31,1
ok,1,328,0,31,1
ok,1,329,0,31,1
ok,1,330,0,31,1
ok,1,331,0,31,1
ok,1,332,0,31,1
ok,1,333,0,31,1
ok,1,334,0,31,1
ok,1,335,0,31,1
ok,1,336,0,31,1
ok,1,337,0,31,1
ok,1,338,0,31,1
ok,1,339,0,31,1
ok,1,340,0,31,1
ok,1,341,0,31,1
ok,1,342,0,31,1
ok,1,343,0,31,1
ok,1,344,0,31,1
ok,1,345,0,31,1
ok,1,346,0,31,1
ok,1,347,0,31,1
ok,1,348,0,31,1
ok,1,349,0,31,1
ok,1,350,0,31,1
ok,1,351,0,31,1
ok,1,352,0,31,1
ok,1,353,0,31,1
ok,1,354,0,31,1
ok,1,355,0,31,1
ok,1,356,0,31,1
ok,1,357,0,31,1
ok,1,358,0,31,1
ok,1,359,0,31,1
ok,1,360,0,31,1
ok,1,361,0,31,1
ok,1,362,0,31,1
ok,1,363,0,31,1
ok,1,364,0,31,1
ok,1,365,0,31,1
ok,1,366,0,31,1
ok,1,367,0,31,1
ok,1,368,0,31,1
ok,1,369,0,31,1
ok,1,370,0,31,1
ok,1,371,0,31,1
ok,1,372,0,31,1
ok,1,373,0,31,1
ok,1,374,0,31,1
ok,1,375,0,31,1
ok,1,376,0,31,1
ok,1,377,0,31,1
ok,1,378,0,31,1
ok,1,379,0,31,1
ok,1,380,0,31,1
ok,1,381,0,31,1
ok,1,382,0,31,1
ok,1,383,0,31,1
ok,1,384,0,31,1
ok,1,385,0,31,1
ok,1,386,0,31,1
ok,1,387,0,31,1
ok,1,388,0,31,1
ok,1,389,0,31,1
ok,1,390,0,31,1
ok,1,391,0,31,1
ok,1,392,0,31,1
ok,1,393,0,31,1
ok,1,394,0,31,1
ok,1,395,0,31,1
ok,1,396,0,31,1
ok,1,397,0,31,1
ok,1,398,0,31,1
ok,1,399,0,31,1
ok,1,400,0,31,1
ok,1,401,0,31,1
ok,1,402,0,31,1
ok,1,403,0,31,1
ok,1,404,0,31,1
ok,1,405,0,31,1
ok,1,406,0,31,1
ok,1,407,0,31,1
ok,1,408,0,31,1
ok,1,409,0,31,1
ok,1,410,0,31,1
ok,1,411,0,31,1
ok,1,412,0,31,1
ok,1,413,0,31,1
ok,1,414,0,31,1
ok,1,415,0,31,1
ok,1,416,0,31,1
ok,1,417,0,31,1
ok,1,418,0,31,1
ok,1,419,0,31,1
ok,1,420,0,31,1
ok,1,421,0,31,1
ok,1,422,0,31,1
ok,1,423,0,31,1
ok,1,424,0,31,1
ok,1,425,0,31,1
ok,1,426,0,31,1
ok,1,427,0,31,1
ok,1,428,0,31,1
ok,1,429,0,31,1
ok,1,430,0,31,1
ok,1,431,0,31,1
ok,1,432,0,31,1
ok,1,433,0,31,1
ok,1,434,0,31,1
ok,1,435,0,31,1
ok,1,436,0,31,1
ok,1,437,0,31,1
ok,1,438,0,31,1
ok,1,439,0,31,1
ok,1,440,0,31,1
ok,1,441,0,31,1
ok,1,442,0,31,1
ok,1,443,0,31,1
ok,1,444,0,31,1
ok,1,445,0,31,1
ok,1,446,0,31,1
ok,1,447,0,31,1
ok,1,448,0,31,1
ok,1,449,0,31,1
ok,1,450,0,31,1
ok,1,451,0,31,1
ok,1,452,0,31,1
ok,1,453,0,31,1
ok,1,454,0,31,1
ok,1,455,0,31,1
ok,1,456,0,31,1
ok,1,457,0,31,1
ok,1,458,0,31,1
ok,1,459,0,31,1
ok,1,460,0,31,1
ok,1,461,0,31,1
ok,1,462,0,31,1
ok,1,463,0,31,1
ok,1,464,0,31,1
ok,1,465,0,31,1
ok,1,466,0,31,1
ok,1,467,0,31,1
ok,1,468,0,31,1
ok,1,469,0,31,1
ok,1,470,0,31,1
ok,1,471,0,31,1
ok,1,472,0,31,1
ok,1,473,0,31,1
ok,1,474,0,31,1
ok,1,475,0,31,1
ok,1,476,0,31,1
ok,1,477,0,31,1
ok,1,478,0,31,1
ok,1,479,0,31,1
ok,1,480,0,31,1
ok,1,481,0,31,1
ok,1,482,0,31,1
ok,1,483,0,31,1
ok,1,484,0,31,1
ok,1,485,0,31,1
ok,1,486,0,31,1
ok,1,487,0,31,1
ok,1,488,0,31,1
ok,1,489,0,31,1
ok,1,490,0,31,1
ok,1,491,0,31,1
ok,1,492,0,31,1
ok,1,493,0,31,1
ok,1,494,0,31,1
ok,1,495,0,31,1
ok,1,496,0,31,1
ok,1,497,0,31,1
ok,1,498,0,31,1
ok,1,499,0,31,1
ok,1,500,0,31,1
ok,1,501,0,31,1
ok,1,502,0,31,1
ok,1,503,0,31,1
ok,1,504,0,31,1
ok,1,505,0,31,1
ok,1,506,0,31,1
ok,1,507,0,31,1
ok,1,508,0,31,1
ok,1,509,0,31,1
ok,1,510,0,31,1
ok,1,511,0,31,1
ok,1,512,0,31,1
ok,1,513,0,31,1
ok,1,514,0,31,1
ok,1,515,0,31,1
ok,1,516,0,31,1
ok,1,517,0,31,1
ok,1,518,0,31,1
ok,1,519,0,31,1
ok,1,520,0,31,1
ok,1,521,0,31,1
ok,1,522,0,31,1
ok,1,523,0,31,1
ok,1,524,0,31,1
ok,1,525,0,31,1
ok,1,526,0,31,1
ok,1,527,0,31,1
ok,1,528,0,31,1
ok,1,529,0,31,1
ok,1,530,0,31,1
ok,1,531,0,31,1
ok,1,532,0,31,1
ok,1,533,0,31,1
ok,1,534,0,31,1
ok,1,535,0,31,1
ok,1,536,0,31,1
ok,1,537,0,31,1
ok,1,538,0,31,1
ok,1,539,0,31,1
ok,1,540,0,31,1
ok,1,541,0,31,1
ok,1,542,0,31,1
ok,1,543,0,31,1
ok,1,544,0,31,1
ok,1,545,0,31,1
ok,1,546,0,31,1
ok,1,547,0,31,1
ok,1,548,0,31,1
ok,1,549,0,31,1
ok,1,550,0,31,1
ok,1,551,0,31,1
ok,1,552,0,31,1
ok,1,553,0,31,1
ok,1,554,0,31,1
ok,1,555,0,31,1
ok,1,556,0,31,1
ok,1,557,0,31,1
ok,1,558,0,31,1
ok,1,559,0,31,1
ok,1,560,0,31,1
ok,1,561,0,31,1
ok,1,562,0,31,1
ok,1,563,0,31,1
ok,1,564,0,31,1
ok,1,565,0,31,1
ok,1,566,0,31,1
ok,1,567,0,31,1
ok,1,568,0,31,1
ok,1,569,0,31,1
ok,1,570,0,31,1
ok,1,571,0,31,1
ok,1,572,0,31,1
ok,1,573,0,31,1
ok,1,574,0,31,1
ok,1,575,0,31,1
ok,1,576,0,31,1
ok,1,577,0,31,1
ok,1,578,0,31,1
ok,1,579,0,31,1
ok,1,580,0,31,1
ok,1,581,0,31,1
ok,1,582,0,31,1
ok,1,583,0,31,1
ok,1,584,0,31,1
ok,1,585,0,31,1
ok,1,586,0,31,1
ok,1,587,0,31,1
ok,1,588,0,31,1
ok,1,589,0,31,1
ok,1,590,0,31,1
ok,1,591,0,31,1
ok,1,592,0,31,1
ok,1,593,0,31,1
ok,1,594,0,31,1
ok,1,595,0,31,1
ok,1,596,0,31,1
ok,1,597,0,31,1
ok,1,598,0,31,1
ok,1,599,0,31,1
ok,1,600,0,31,1
ok,1,601,0,31,1
ok,1,602,0,31,1
ok,1,603,0,31,1
ok,1,604,0,31,1
ok,1,605,0,31,1
ok,1,606,0,31,1
ok,1,607,0,31,1
ok,1,608,0,31,1
ok,1,609,0,31,1
ok,1,610,0,31,1
ok,1,611,0,31,1
ok,1,612,0,31,1
ok,1,613,0,31,1
ok,1,614,0,31,1
ok,1,615,0,31,1
ok,1,616,0,31,1
ok,1,617,0,31,1
ok,1,618,0,31,1
ok,1,619,0,31,1
ok,1,620,0,31,1
ok,1,621,0,31,1
ok,1,622,0,31,1
ok,1,623,0,31,1
ok,1,624,0,31,1
ok,1,625,0,31,1
ok,1,626,0,31,1
ok,1,627,0,31,1
ok,1,628,0,31,1
ok,1,629,0,31,1
ok,1,630,0,31,1
ok,1,631,0,31,1
ok,1,632,0,31,1
ok,1,633,0,31,1
ok,1,634,0,31,1
ok,1,635,0,31,1
ok,1,636,0,31,1
ok,1,637,0,31,1
ok,1,638,0,31,1
ok,1,639,0,31,1
ok,1,640,0,31,1
ok,1,641,0,31,1
ok,1,642,0,31,1
ok,1,643,0,31,1
ok,1,644,0,31,1
ok,1,645,0,31,1
ok,1,646,0,31,1
ok,1,647,0,31,1
ok,1,648,0,31,1
ok,1,649,0,31,1
ok,1,650,0,31,1
ok,1,651,0,31,1
ok,1,652,0,31,1
ok,1,653,0,31,1
ok,1,654,0,31,1
ok,1,655,0,31,1
ok,1,656,0,31,1
ok,1,657,0,31,1
ok,1,658,0,31,1
ok,1,659,0,31,1
ok,1,660,0,31,1
ok,1,661,0,31,1
ok,1,662,0,31,1
ok,1,663,0,31,1
ok,1,664,0,31,1
ok,1,665,0,31,1
ok,1,666,0,31,1
ok,1,667,0,31,1
ok,1,668,0,31,1
ok,1,669,0,31,1
ok,1,670,0,31,1
ok,1,671,0,31,1
ok,1,672,0,31,1
ok,1,673,0,31,1
ok,1,674,0,31,1
ok,1,675,0,31,1
ok,1,676,0,31,1
ok,1,677,0,31,1
ok,1,678,0,31,1
ok,1,679,0,31,1
ok,1,680,0,31,1
ok,1,681,0,31,1
ok,1,682,0,31,1
ok,1,683,0,31,1
ok,1,684,0,31,1
ok,1,685,0,31,1
ok,1,686,0,31,1
ok,1,687,0,31,1
ok,1,688,0,31,1
ok,1,689,0,31,1
ok,1,690,0,31,1
ok,1,691,0,31,1
ok,1,692,0,31,1
ok,1,693,0,31,1
ok,1,694,0,31,1
ok,1,695,0,31,1
ok,1,696,0,31,1
ok,1,697,0,31,1
ok,1,698,0,31,1
ok,1,699,0,31,1
ok,1,700,0,31,1
ok,1,701,0,31,1
ok,1,702,0,31,1
ok,1,703,0,31,1
ok,1,704,0,31,1
ok,1,705,0,31,1
ok,1,706,0,31,1
ok,1,707,0,31,1
ok,1,708,0,31,1
ok,1,709,0,31,1
ok,1,710,0,31,1
ok,1,711,0,31,1
ok,1,712,0,31,1
ok,1,713,0,31,1
ok,1,714,0,31,1
ok,1,715,0,31,1
ok,1,716,0,31,1
ok,1,717,0,31,1
ok,1,718,0,31,1
ok,1,719,0,31,1
ok,1,720,0,31,1
ok,1,721,0,31,1
ok,1,722,0,31,1
ok,1,723,0,31,1
ok,1,724,0,31,1
ok,1,725,0,31,1
ok,1,726,0,31,1
ok,1,727,0,31,1
ok,1,728,0,31,1
ok,1,729,0,31,1
ok,1,730,0,31,1
ok,1,731,0,31,1
ok,1,732,0,31,1
ok,1,733,0,31,1
ok,1,734,0,31,1
ok,1,735,0,31,1
ok,1,736,0,31,1
ok,1,737,0,31,1
ok,1,738,0,31,1
ok,1,739,0,31,1
ok,1,740,0,31,1
ok,1,741,0,31,1
ok,1,742,0,31,1
ok,1,743,0,31,1
ok,1,744,0,31,1
ok,1,745,0,31,1
ok,1,746,0,31,1
ok,1,747,0,31,1
ok,1,748,0,31,1
ok,1,749,0,31,1
ok,1,750,0,31,1
ok,1,751,0,31,1
ok,1,752,0,31,1
ok,1,753,0,31,1
ok,1,754,0,31,1
ok,1,755,0,31,1
ok,1,756,0,31,1
ok,1,757,0,31,1
ok,1,758,0,31,1
ok,1,759,0,31,1
ok,1,760,0,31,1
ok,1,761,0,31,1
ok,1,762,0,31,1
ok,1,763,0,31,1
ok,1,764,0,31,1
ok,1,765,0,31,1
ok,1,766,0,31,1
ok,1,767,0,31,1
ok,1,768,0,31,1
ok,1,769,0,31,1
ok,1,770,0,31,1
ok,1,771,0,31,1
ok,1,772,0,31,1
ok,1,773,0,31,1
ok,1,774,0,31,1
ok,1,775,0,31,1
ok,1,776,0,31,1
ok,1,777,0,31,1
ok,1,778,0,31,1
ok,1,779,0,31,1
ok,1,780,0,31,1
ok,1,781,0,31,1
ok,1,782,0,31,1
ok,1,783,0,31,1
ok,1,784,0,31,1
ok,1,785,0,31,1
ok,1,786,0,31,1
ok,1,787,0,31,1
ok,1,788,0,31,1
ok,1,789,0,31,1
ok,1,790,0,31,1
ok,1,791,0,31,1
ok,1,792,0,31,1
ok,1,793,0,31,1
ok,1,794,0,31,1
ok,1,795,0,31,1
ok,1,796,0,31,1
ok,1,797,0,31,1
ok,1,798,0,31,1
ok,1,799,0,31,1
ok,1,800,0,31,1
ok,1,801,0,31,1
ok,1,802,0,31,1
ok,1,803,0,31,1
ok,1,804,0,31,1
ok,1,805,0,31,1
ok,1,806,0,31,1
ok,1,807,0,31,1
ok,1,808,0,31,1
ok,1,809,0,31,1
ok,1,810,0,31,1
ok,1,811,0,31,1
ok,1,812,0,31,1
ok,1,813,0,31,1
ok,1,814,0,31,1
ok,1,815,0,31,1
ok,1,816,0,31,1
ok,1,817,0,31,1
ok,1,818,0,31,1
ok,1,819,0,31,1
ok,1,820,0,31,1
ok,1,821,0,31,1
ok,1,822,0,31,1
ok,1,823,0,31,1
ok,1,824,0,31,1
ok,1,825,0,31,1
ok,1,826,0,31,1
ok,1,827,0,31,1
ok,1,828,0,31,1
ok,1,829,0,31,1
ok,1,830,0,31,1
ok,1,831,0,31,1
ok,1,832,0,31,1
ok,1,833,0,31,1
ok,1,834,0,31,1
ok,1,835,0,31,1
ok,1,836,0,31,1
ok,1,837,0,31,1
ok,1,838,0,31,1
ok,1,839,0,31,1
ok,1,840,0,31,1
ok,1,841,0,31,1
ok,1,842,0,31,1
ok,1,843,0,31,1
ok,1,844,0,31,1
ok,1,845,0,31,1
ok,1,846,0,31,1
ok,1,847,0,31,1
ok,1,848,0,31,1
ok,1,849,0,31,1
ok,1,850,0,31,1
ok,1,851,0,31,1
ok,1,852,0,31,1
ok,1,853,0,31,1
ok,1,854,0,31,1
ok,1,855,0,31,1
ok,1,856,0,31,1
ok,1,857,0,31,1
ok,1,858,0,31,1
ok,1,859,0,31,1
ok,1,860,0,31,1
ok,1,861,0,31,1
ok,1,862,0,31,1
ok,1,863,0,31,1
ok,1,864,0,31,1
ok,1,865,0,31,1
ok,1,866,0,31,1
ok,1,867,0,31,1
ok,1,868,0,31,1
ok,1,869,0,31,1
ok,1,870,0,31,1
ok,1,871,0,31,1
ok,1,872,0,31,1
ok,1,873,0,31,1
ok,1,874,0,31,1
ok,1,875,0,31,1
ok,1,876,0,31,1
ok,1,877,0,31,1
ok,1,878,0,31,1
ok,1,879,0,31,1
ok,1,880,0,31,1
ok,1,881,0,31,1
ok,1,882,0,31,1
ok,1,883,0,31,1
ok,1,884,0,31,1
ok,1,885,0,31,1
ok,1,886,0,31,1
ok,1,887,0,31,1
ok,1,888,0,31,1
ok,1,889,0,31,1
ok,1,890,0,31,1
ok,1,891,0,31,1
ok,1,892,0,31,1
ok,1,893,0,31,1
ok,1,894,0,31,1
ok,1,895,0,31,1
ok,1,896,0,31,1
ok,1,897,0,31,1
ok,1,898,0,31,1
ok,1,899,0,31,1
ok,1,900,0,31,1
ok,1,901,0,31,1
ok,1,902,0,31,1
ok,1,903,0,31,1
ok,1,904,0,31,1
ok,1,905,0,31,1
ok,1,906,0,31,1
ok,1,907,0,31,1
ok,1,908,0,31,1
ok,1,909,0,31,1
ok,1,910,0,31,1
ok,1,911,0,31,1
ok,1,912,0,31,1
ok,1,913,0,31,1
ok,1,914,0,31,1
ok,1,915,0,31,1
ok,1,916,0,31,1
ok,1,917,0,31,1
ok,1,918,0,31,1
ok,1,919,0,31,1
ok,1,920,0,31,1
ok,1,921,0,31,1
ok,1,922,0,31,1
ok,1,923,0,31,1
ok,1,924,0,31,1
ok,1,925,0,31,1
ok,1,926,0,31,1
ok,1,927,0,31,1
ok,1,928,0,31,1
ok,1,929,0,31,1
ok,1,930,0,31,1
ok,1,931,0,31,1
ok,1,932,0,31,1
ok,1,933,0,31,1
ok,1,934,0,31,1
ok,1,935,0,31,1
ok,1,936,0,31,1
ok,1,937,0,31,1
ok,1,938,0,31,1
ok,1,939,0,31,1
ok,1,940,0,31,1
ok,1,941,0,31,1
ok,1,942,0,31,1
ok,1,943,0,31,1
ok,1,944,0,31,1
ok,1,945,0,31,1
ok,1,946,0,31,1
ok,1,947,0,31,1
ok,1,948,0,31,1
ok,1,949,0,31,1
ok,1,950,0,31,1
ok,1,951,0,31,1
ok,1,952,0,31,1
ok,1,953,0,31,1
ok,1,954,0,31,1
ok,1,955,0,31,1
ok,1,956,0,31,1
ok,1,957,0,31,1
ok,1,958,0,31,1
ok,1,959,0,31,1
ok,1,960,0,31,1
ok,1,961,0,31,1
ok,1,962,0,31,1
ok,1,963,0,31,1
ok,1,964,0,31,1
ok,1,965,0,31,1
ok,1,966,0,31,1
ok,1,967,0,31,1
ok,1,968,0,31,1
ok,1,969,0,31,1
ok,1,970,0,31,1
ok,1,971,0,31,1
ok,1,972,0,31,1
ok,1,973,0,31,1
ok,1,974,0,31,1
ok,1,975,0,31,1
ok,1,976,0,31,1
ok,1,977,0,31,1
ok,1,978,0,31,1
ok,1,979,0,31,1
ok,1,980,0,31,1
ok,1,981,0,31,1
ok,1,982,0,31,1
ok,1,983,0,31,1
ok,1,984,0,31,1
ok,1,985,0,31,1
ok,1,986,0,31,1
ok,1,987,0,31,1
ok,1,988,0,31,1
ok,1,989,0,31,1
ok,1,990,0,31,1
ok,1,991,0,31,1
ok,1,992,0,31,1
ok,1,993,0,31,1
ok,1,994,0,31,1
ok,1,995,0,31,1
ok,1,996,0,31,1
ok,1,997,0,31,1
ok,1,998,0,31,1
ok,1,999,0,31,1
ok,1,1000,0,31,1
ok,1,1001,0,31,1
ok,1,1002,0,31,1
ok,1,1003,0,31,1
ok,1,1004,0,31,1
ok,1,1005,0,31,1
ok,1,1006,0,31,1
ok,1,1007,0,31,1
ok,1,1008,0,31,1
ok,1,1009,0,31,1
ok,1,1010,0,31,1
ok,1,1011,0,31,1
ok,1,1012,0,31,1
ok,1,1013,0,31,1
ok,1,1014,0,31,1
ok,1,1015,0,31,1
ok,1,1016,0,31,1
ok,1,1017,0,31,1
ok,1,1018,0,31,1
ok,1,1019,0,31,1
ok,1,1020,0,31,1
ok,1,1021,0,31,1
ok,1,1022,0,31,1
ok,1,1023,0,31,1
ok,1,1024,0,31,1
ok,4,1,0,31,3
ok,4,2,0,31,7
ok,4,3,0,31,3
ok,4,4,0,31,7
ok,4,5,0,31,3
ok,4,6,0,31,7
ok,4,7,0,31,3
ok,4,8,0,31,7
ok,4,9,0,31,3
ok,4,10,0,31,7
ok,4,11,0,31,3
ok,4,12,0,31,7
ok,4,13,0,31,3
ok,4,14,0,31,7
ok,4,15,0,31,3
ok,4,16,0,31,7
ok,4,17,0,31,3
ok,4,18,0,31,7
ok,4,19,0,31,3
ok,4,20,0,31,7
ok,4,21,0,31,3
ok,4,22,0,31,7
ok,4,23,0,31,3
ok,4,24,0,31,7
ok,4,25,0,31,3
ok,4,26,0,31,7
ok,4,27,0,31,3
ok,4,28,0,31,7
ok,4,29,0,31,3
ok,4,30,0,31,7
ok,4,31,0,31,3
ok,4,32,0,31,7
ok,4,33,0,31,3
ok,4,34,0,31,7
ok,4,35,0,31,3
ok,4,36,0,31,7
ok,4,37,0,31,3
ok,4,38,0,31,7
ok,4,39,0,31,3
ok,4,40,0,31,7
ok,4,41,0,31,3
ok,4,42,0,31,7
ok,4,43,0,31,3
ok,4,44,0,31,7
ok,4,45,0,31,3
ok,4,46,0,31,7
ok,4,47,0,31,3
ok,4,48,0,31,7
