case,node,ordinal,min,max,draw
tie_early,4,12,0,31,0
tie_early,4,13,0,31,0
tie_early,4,14,0,31,0
tie_early,4,15,0,31,0
tie_early,4,16,0,31,0
tie_early,4,17,0,31,0
tie_early,4,18,0,31,0
tie_early,4,19,0,31,0
tie_early,4,20,0,31,0
tie_early,4,21,0,31,0
tie_early,4,22,0,31,0
tie_early,4,23,0,31,0
tie_early,4,24,0,31,0
tie_early,4,25,0,31,0
tie_early,4,26,0,31,0
tie_early,4,27,0,31,0
tie_early,4,28,0,31,0
tie_early,4,29,0,31,0
tie_early,4,30,0,31,0
tie_early,4,31,0,31,0
tie_early,4,32,0,31,0
tie_early,4,33,0,31,0
tie_early,4,34,0,31,0
tie_early,4,35,0,31,0
tie_early,4,36,0,31,0
tie_early,4,37,0,31,0
tie_early,4,38,0,31,0
tie_early,4,39,0,31,0
tie_early,4,40,0,31,0
tie_early,4,41,0,31,0
tie_early,4,42,0,31,0
tie_early,4,43,0,31,0
tie_early,4,44,0,31,0
tie_early,4,45,0,31,0
tie_early,4,46,0,31,0
tie_early,4,47,0,31,0
tie_early,4,48,0,31,0
tie_early,4,49,0,31,0
tie_early,4,50,0,31,0
tie_early,4,51,0,31,0
tie_early,4,52,0,31,0
tie_early,4,53,0,31,0
tie_early,4,54,0,31,0
tie_early,4,55,0,31,0
tie_early,4,56,0,31,0
tie_early,4,57,0,31,0
tie_early,4,58,0,31,0
tie_early,4,59,0,31,0
tie_early,4,60,0,31,0
tie_early,4,61,0,31,0
tie_early,4,62,0,31,0
tie_early,4,63,0,31,0
tie_early,4,64,0,31,0
tie_early,5,1,0,31,0
tie_early,5,2,0,31,0
tie_early,5,3,0,31,0
tie_early,5,4,0,31,0
tie_early,5,5,0,31,0
tie_early,5,6,0,31,0
tie_early,5,7,0,31,0
tie_early,5,8,0,31,0
tie_early,5,9,0,31,0
tie_early,5,10,0,31,0
tie_early,5,11,0,31,0
tie_early,5,12,0,31,0
tie_early,5,13,0,31,0
tie_early,5,14,0,31,0
tie_early,5,15,0,31,0
tie_early,5,16,0,31,0
tie_early,5,17,0,31,0
tie_early,5,18,0,31,0
tie_early,5,19,0,31,0
tie_early,5,20,0,31,0
tie_early,5,21,0,31,0
tie_early,5,22,0,31,0
tie_early,5,23,0,31,0
tie_early,5,24,0,31,0
tie_early,5,25,0,31,0
tie_early,5,26,0,31,0
tie_early,5,27,0,31,0
tie_early,5,28,0,31,0
tie_early,5,29,0,31,0
tie_early,5,30,0,31,0
tie_early,5,31,0,31,0
tie_early,5,32,0,31,0
tie_early,5,33,0,31,0
tie_early,5,34,0,31,0
tie_early,5,35,0,31,0
tie_early,5,36,0,31,0
tie_early,5,37,0,31,0
tie_early,5,38,0,31,0
tie_early,5,39,0,31,0
tie_early,5,40,0,31,0
tie_early,5,41,0,31,0
tie_early,5,42,0,31,0
tie_early,5,43,0,31,0
tie_early,5,44,0,31,0
tie_early,5,45,0,31,0
tie_early,5,46,0,31,0
tie_early,5,47,0,31,0
tie_early,5,48,0,31,0
tie_early,5,49,0,31,0
tie_early,5,50,0,31,0
tie_early,5,51,0,31,0
tie_early,5,52,0,31,0
tie_early,5,53,0,31,0
tie_early,5,54,0,31,0
tie_early,5,55,0,31,0
tie_early,5,56,0,31,0
tie_early,5,57,0,31,0
tie_early,5,58,0,31,0
tie_early,5,59,0,31,0
tie_early,5,60,0,31,0
tie_early,5,61,0,31,0
tie_early,5,62,0,31,0
tie_early,5,63,0,31,0
tie_early,5,64,0,31,0
tie_late,1,1,0,31,0
tie_late,1,2,0,31,0
tie_late,1,3,0,31,0
tie_late,1,4,0,31,0
tie_late,1,5,0,31,0
tie_late,1,6,0,31,0
tie_late,1,7,0,31,0
tie_late,1,8,0,31,0
tie_late,1,9,0,31,0
tie_late,1,10,0,31,0
tie_late,1,11,0,31,0
tie_late,1,12,0,31,0
tie_late,1,13,0,31,0
tie_late,1,14,0,31,0
tie_late,1,15,0,31,0
tie_late,1,16,0,31,0
tie_late,1,17,0,31,0
tie_late,1,18,0,31,0
tie_late,1,19,0,31,0
tie_late,1,20,0,31,0
tie_late,1,21,0,31,0
tie_late,1,22,0,31,0
tie_late,1,23,0,31,0
tie_late,1,24,0,31,0
tie_late,1,25,0,31,0
tie_late,1,26,0,31,0
tie_late,1,27,0,31,0
tie_late,1,28,0,31,0
tie_late,1,29,0,31,0
tie_late,1,30,0,31,0
tie_late,1,31,0,31,0
tie_late,1,32,0,31,0
tie_late,1,33,0,31,0
tie_late,1,34,0,31,0
tie_late,1,35,0,31,0
tie_late,1,36,0,31,0
tie_late,1,37,0,31,0
tie_late,1,38,0,31,0
tie_late,1,39,0,31,0
tie_late,1,40,0,31,0
tie_late,1,41,0,31,0
tie_late,1,42,0,31,0
tie_late,1,43,0,31,0
tie_late,1,44,0,31,0
tie_late,1,45,0,31,0
tie_late,1,46,0,31,0
tie_late,1,47,0,31,0
tie_late,1,48,0,31,0
tie_late,1,49,0,31,0
tie_late,1,50,0,31,0
tie_late,1,51,0,31,0
tie_late,1,52,0,31,0
tie_late,1,53,0,31,0
tie_late,1,54,0,31,0
tie_late,1,55,0,31,0
tie_late,1,56,0,31,0
tie_late,1,57,0,31,0
tie_late,1,58,0,31,0
tie_late,1,59,0,31,0
tie_late,1,60,0,31,0
tie_late,1,61,0,31,0
tie_late,1,62,0,31,0
tie_late,1,63,0,31,0
tie_late,1,64,0,31,0
tie_late,4,1,0,31,0
tie_late,4,2,0,31,0
tie_late,4,3,0,31,0
tie_late,4,4,0,31,0
tie_late,4,5,0,31,0
tie_late,4,6,0,31,0
tie_late,4,7,0,31,0
tie_late,4,8,0,31,0
tie_late,4,9,0,31,0
tie_late,4,10,0,31,0
tie_late,4,11,0,31,0
tie_late,4,12,0,31,0
tie_late,4,13,0,31,0
tie_late,4,14,0,31,0
tie_late,4,15,0,31,0
tie_late,4,16,0,31,0
tie_late,4,17,0,31,0
tie_late,4,18,0,31,0
tie_late,4,19,0,31,0
tie_late,4,20,0,31,0
tie_late,4,21,0,31,0
tie_late,4,22,0,31,0
tie_late,4,23,0,31,0
tie_late,4,24,0,31,0
tie_late,4,25,0,31,0
tie_late,4,26,0,31,0
tie_late,4,27,0,31,0
tie_late,4,28,0,31,0
tie_late,4,29,0,31,0
tie_late,4,30,0,31,0
tie_late,4,31,0,31,0
tie_late,4,32,0,31,0
tie_late,4,33,0,31,0
tie_late,4,34,0,31,0
tie_late,4,35,0,31,0
tie_late,4,36,0,31,0
tie_late,4,37,0,31,0
tie_late,4,38,0,31,0
tie_late,4,39,0,31,0
tie_late,4,40,0,31,0
tie_late,4,41,0,31,0
tie_late,4,42,0,31,0
tie_late,4,43,0,31,0
tie_late,4,44,0,31,0
tie_late,4,45,0,31,0
tie_late,4,46,0,31,0
tie_late,4,47,0,31,0
tie_late,4,48,0,31,0
tie_late,4,49,0,31,0
tie_late,4,50,0,31,0
tie_late,4,51,0,31,0
tie_late,4,52,0,31,0
tie_late,4,53,0,31,0
tie_late,4,54,0,31,0
tie_late,4,55,0,31,0
tie_late,4,56,0,31,0
tie_late,4,57,0,31,0
tie_late,4,58,0,31,0
tie_late,4,59,0,31,0
tie_late,4,60,0,31,0
tie_late,4,61,0,31,0
tie_late,4,62,0,31,0
tie_late,4,63,0,31,0
tie_late,4,64,0,31,0
tie_late,5,1,0,31,0
tie_late,5,2,0,31,0
tie_late,5,3,0,31,0
tie_late,5,4,0,31,0
tie_late,5,5,0,31,0
tie_late,5,6,0,31,0
tie_late,5,7,0,31,0
tie_late,5,8,0,31,0
tie_late,5,9,0,31,0
tie_late,5,10,0,31,0
tie_late,5,11,0,31,0
tie_late,5,12,0,31,0
tie_late,5,13,0,31,0
tie_late,5,14,0,31,0
tie_late,5,15,0,31,0
tie_late,5,16,0,31,0
tie_late,5,17,0,31,0
tie_late,5,18,0,31,0
tie_late,5,19,0,31,0
tie_late,5,20,0,31,0
tie_late,5,21,0,31,0
tie_late,5,22,0,31,0
tie_late,5,23,0,31,0
tie_late,5,24,0,31,0
tie_late,5,25,0,31,0
tie_late,5,26,0,31,0
tie_late,5,27,0,31,0
tie_late,5,28,0,31,0
tie_late,5,29,0,31,0
tie_late,5,30,0,31,0
tie_late,5,31,0,31,0
tie_late,5,32,0,31,0
tie_late,5,33,0,31,0
tie_late,5,34,0,31,0
tie_late,5,35,0,31,0
tie_late,5,36,0,31,0
tie_late,5,37,0,31,0
tie_late,5,38,0,31,0
tie_late,5,39,0,31,0
tie_late,5,40,0,31,0
tie_late,5,41,0,31,0
tie_late,5,42,0,31,0
tie_late,5,43,0,31,0
tie_late,5,44,0,31,0
tie_late,5,45,0,31,0
tie_late,5,46,0,31,0
tie_late,5,47,0,31,0
tie_late,5,48,0,31,0
tie_late,5,49,0,31,0
tie_late,5,50,0,31,0
tie_late,5,51,0,31,0
tie_late,5,52,0,31,0
tie_late,5,53,0,31,0
tie_late,5,54,0,31,0
tie_late,5,55,0,31,0
tie_late,5,56,0,31,0
tie_late,5,57,0,31,0
tie_late,5,58,0,31,0
tie_late,5,59,0,31,0
tie_late,5,60,0,31,0
tie_late,5,61,0,31,0
tie_late,5,62,0,31,0
tie_late,5,63,0,31,0
tie_late,5,64,0,31,0
before,1,1,0,31,0
before,1,2,0,31,0
before,1,3,0,31,0
before,1,4,0,31,0
before,1,5,0,31,0
before,1,6,0,31,0
before,1,7,0,31,0
before,1,8,0,31,0
before,1,9,0,31,0
before,1,10,0,31,0
before,1,11,0,31,0
before,1,12,0,31,0
before,1,13,0,31,0
before,1,14,0,31,0
before,1,15,0,31,0
before,1,16,0,31,0
before,1,17,0,31,0
before,1,18,0,31,0
before,1,19,0,31,0
before,1,20,0,31,0
before,1,21,0,31,0
before,1,22,0,31,0
before,1,23,0,31,0
before,1,24,0,31,0
before,1,25,0,31,0
before,1,26,0,31,0
before,1,27,0,31,0
before,1,28,0,31,0
before,1,29,0,31,0
before,1,30,0,31,0
before,1,31,0,31,0
before,1,32,0,31,0
before,1,33,0,31,0
before,1,34,0,31,0
before,1,35,0,31,0
before,1,36,0,31,0
before,1,37,0,31,0
before,1,38,0,31,0
before,1,39,0,31,0
before,1,40,0,31,0
before,1,41,0,31,0
before,1,42,0,31,0
before,1,43,0,31,0
before,1,44,0,31,0
before,1,45,0,31,0
before,1,46,0,31,0
before,1,47,0,31,0
before,1,48,0,31,0
before,1,49,0,31,0
before,1,50,0,31,0
before,1,51,0,31,0
before,1,52,0,31,0
before,1,53,0,31,0
before,1,54,0,31,0
before,1,55,0,31,0
before,1,56,0,31,0
before,1,57,0,31,0
before,1,58,0,31,0
before,1,59,0,31,0
before,1,60,0,31,0
before,1,61,0,31,0
before,1,62,0,31,0
before,1,63,0,31,0
before,1,64,0,31,0
before,4,1,0,31,0
before,4,2,0,31,0
before,4,3,0,31,0
before,4,4,0,31,0
before,4,5,0,31,0
before,4,6,0,31,0
before,4,7,0,31,0
before,4,8,0,31,0
before,4,9,0,31,0
before,4,10,0,31,0
before,4,11,0,31,0
before,4,12,0,31,0
before,4,13,0,31,0
before,4,14,0,31,0
before,4,15,0,31,0
before,4,16,0,31,0
before,4,17,0,31,0
before,4,18,0,31,0
before,4,19,0,31,0
before,4,20,0,31,0
before,4,21,0,31,0
before,4,22,0,31,0
before,4,23,0,31,0
before,4,24,0,31,0
before,4,25,0,31,0
before,4,26,0,31,0
before,4,27,0,31,0
before,4,28,0,31,0
before,4,29,0,31,0
before,4,30,0,31,0
before,4,31,0,31,0
before,4,32,0,31,0
before,4,33,0,31,0
before,4,34,0,31,0
before,4,35,0,31,0
before,4,36,0,31,0
before,4,37,0,31,0
before,4,38,0,31,0
before,4,39,0,31,0
before,4,40,0,31,0
before,4,41,0,31,0
before,4,42,0,31,0
before,4,43,0,31,0
before,4,44,0,31,0
before,4,45,0,31,0
before,4,46,0,31,0
before,4,47,0,31,0
before,4,48,0,31,0
before,4,49,0,31,0
before,4,50,0,31,0
before,4,51,0,31,0
before,4,52,0,31,0
before,4,53,0,31,0
before,4,54,0,31,0
before,4,55,0,31,0
before,4,56,0,31,0
before,4,57,0,31,0
before,4,58,0,31,0
before,4,59,0,31,0
before,4,60,0,31,0
before,4,61,0,31,0
before,4,62,0,31,0
before,4,63,0,31,0
before,4,64,0,31,0
before,5,1,0,31,0
before,5,2,0,31,0
before,5,3,0,31,0
before,5,4,0,31,0
before,5,5,0,31,0
before,5,6,0,31,0
before,5,7,0,31,0
before,5,8,0,31,0
before,5,9,0,31,0
before,5,10,0,31,0
before,5,11,0,31,0
before,5,12,0,31,0
before,5,13,0,31,0
before,5,14,0,31,0
before,5,15,0,31,0
before,5,16,0,31,0
before,5,17,0,31,0
before,5,18,0,31,0
before,5,19,0,31,0
before,5,20,0,31,0
before,5,21,0,31,0
before,5,22,0,31,0
before,5,23,0,31,0
before,5,24,0,31,0
before,5,25,0,31,0
before,5,26,0,31,0
before,5,27,0,31,0
before,5,28,0,31,0
before,5,29,0,31,0
before,5,30,0,31,0
before,5,31,0,31,0
before,5,32,0,31,0
before,5,33,0,31,0
before,5,34,0,31,0
before,5,35,0,31,0
before,5,36,0,31,0
before,5,37,0,31,0
before,5,38,0,31,0
before,5,39,0,31,0
before,5,40,0,31,0
before,5,41,0,31,0
before,5,42,0,31,0
before,5,43,0,31,0
before,5,44,0,31,0
before,5,45,0,31,0
before,5,46,0,31,0
before,5,47,0,31,0
before,5,48,0,31,0
before,5,49,0,31,0
before,5,50,0,31,0
before,5,51,0,31,0
before,5,52,0,31,0
before,5,53,0,31,0
before,5,54,0,31,0
before,5,55,0,31,0
before,5,56,0,31,0
before,5,57,0,31,0
before,5,58,0,31,0
before,5,59,0,31,0
before,5,60,0,31,0
before,5,61,0,31,0
before,5,62,0,31,0
before,5,63,0,31,0
before,5,64,0,31,0
after,1,1,0,31,0
after,1,2,0,31,0
after,1,3,0,31,0
after,1,4,0,31,0
after,1,5,0,31,0
after,1,6,0,31,0
after,1,7,0,31,0
after,1,8,0,31,0
after,1,9,0,31,0
after,1,10,0,31,0
after,1,11,0,31,0
after,1,12,0,31,0
after,1,13,0,31,0
after,1,14,0,31,0
after,1,15,0,31,0
after,1,16,0,31,0
after,1,17,0,31,0
after,1,18,0,31,0
after,1,19,0,31,0
after,1,20,0,31,0
after,1,21,0,31,0
after,1,22,0,31,0
after,1,23,0,31,0
after,1,24,0,31,0
after,1,25,0,31,0
after,1,26,0,31,0
after,1,27,0,31,0
after,1,28,0,31,0
after,1,29,0,31,0
after,1,30,0,31,0
after,1,31,0,31,0
after,1,32,0,31,0
after,1,33,0,31,0
after,1,34,0,31,0
after,1,35,0,31,0
after,1,36,0,31,0
after,1,37,0,31,0
after,1,38,0,31,0
after,1,39,0,31,0
after,1,40,0,31,0
after,1,41,0,31,0
after,1,42,0,31,0
after,1,43,0,31,0
after,1,44,0,31,0
after,1,45,0,31,0
after,1,46,0,31,0
after,1,47,0,31,0
after,1,48,0,31,0
after,1,49,0,31,0
after,1,50,0,31,0
after,1,51,0,31,0
after,1,52,0,31,0
after,1,53,0,31,0
after,1,54,0,31,0
after,1,55,0,31,0
after,1,56,0,31,0
after,1,57,0,31,0
after,1,58,0,31,0
after,1,59,0,31,0
after,1,60,0,31,0
after,1,61,0,31,0
after,1,62,0,31,0
after,1,63,0,31,0
after,1,64,0,31,0
after,4,1,0,31,0
after,4,2,0,31,0
after,4,3,0,31,0
after,4,4,0,31,0
after,4,5,0,31,0
after,4,6,0,31,0
after,4,7,0,31,0
after,4,8,0,31,0
after,4,9,0,31,0
after,4,10,0,31,0
after,4,11,0,31,0
after,4,12,0,31,0
after,4,13,0,31,0
after,4,14,0,31,0
after,4,15,0,31,0
after,4,16,0,31,0
after,4,17,0,31,0
after,4,18,0,31,0
after,4,19,0,31,0
after,4,20,0,31,0
after,4,21,0,31,0
after,4,22,0,31,0
after,4,23,0,31,0
after,4,24,0,31,0
after,4,25,0,31,0
after,4,26,0,31,0
after,4,27,0,31,0
after,4,28,0,31,0
after,4,29,0,31,0
after,4,30,0,31,0
after,4,31,0,31,0
after,4,32,0,31,0
after,4,33,0,31,0
after,4,34,0,31,0
after,4,35,0,31,0
after,4,36,0,31,0
after,4,37,0,31,0
after,4,38,0,31,0
after,4,39,0,31,0
after,4,40,0,31,0
after,4,41,0,31,0
after,4,42,0,31,0
after,4,43,0,31,0
after,4,44,0,31,0
after,4,45,0,31,0
after,4,46,0,31,0
after,4,47,0,31,0
after,4,48,0,31,0
after,4,49,0,31,0
after,4,50,0,31,0
after,4,51,0,31,0
after,4,52,0,31,0
after,4,53,0,31,0
after,4,54,0,31,0
after,4,55,0,31,0
after,4,56,0,31,0
after,4,57,0,31,0
after,4,58,0,31,0
after,4,59,0,31,0
after,4,60,0,31,0
after,4,61,0,31,0
after,4,62,0,31,0
after,4,63,0,31,0
after,4,64,0,31,0
after,5,1,0,31,0
after,5,2,0,31,0
after,5,3,0,31,0
after,5,4,0,31,0
after,5,5,0,31,0
after,5,6,0,31,0
after,5,7,0,31,0
after,5,8,0,31,0
after,5,9,0,31,0
after,5,10,0,31,0
after,5,11,0,31,0
after,5,12,0,31,0
after,5,13,0,31,0
after,5,14,0,31,0
after,5,15,0,31,0
after,5,16,0,31,0
after,5,17,0,31,0
after,5,18,0,31,0
after,5,19,0,31,0
after,5,20,0,31,0
after,5,21,0,31,0
after,5,22,0,31,0
after,5,23,0,31,0
after,5,24,0,31,0
after,5,25,0,31,0
after,5,26,0,31,0
after,5,27,0,31,0
after,5,28,0,31,0
after,5,29,0,31,0
after,5,30,0,31,0
after,5,31,0,31,0
after,5,32,0,31,0
after,5,33,0,31,0
after,5,34,0,31,0
after,5,35,0,31,0
after,5,36,0,31,0
after,5,37,0,31,0
after,5,38,0,31,0
after,5,39,0,31,0
after,5,40,0,31,0
after,5,41,0,31,0
after,5,42,0,31,0
after,5,43,0,31,0
after,5,44,0,31,0
after,5,45,0,31,0
after,5,46,0,31,0
after,5,47,0,31,0
after,5,48,0,31,0
after,5,49,0,31,0
after,5,50,0,31,0
after,5,51,0,31,0
after,5,52,0,31,0
after,5,53,0,31,0
after,5,54,0,31,0
after,5,55,0,31,0
after,5,56,0,31,0
after,5,57,0,31,0
after,5,58,0,31,0
after,5,59,0,31,0
after,5,60,0,31,0
after,5,61,0,31,0
after,5,62,0,31,0
after,5,63,0,31,0
after,5,64,0,31,0
continuous,1,1,0,31,0
continuous,1,2,0,31,0
continuous,1,3,0,31,0
continuous,1,4,0,31,0
continuous,1,5,0,31,0
continuous,1,6,0,31,0
continuous,1,7,0,31,0
continuous,1,8,0,31,0
continuous,1,9,0,31,0
continuous,1,10,0,31,0
continuous,1,11,0,31,0
continuous,1,12,0,31,0
continuous,1,13,0,31,0
continuous,1,14,0,31,0
continuous,1,15,0,31,0
continuous,1,16,0,31,0
continuous,1,17,0,31,0
continuous,1,18,0,31,0
continuous,1,19,0,31,0
continuous,1,20,0,31,0
continuous,1,21,0,31,0
continuous,1,22,0,31,0
continuous,1,23,0,31,0
continuous,1,24,0,31,0
continuous,1,25,0,31,0
continuous,1,26,0,31,0
continuous,1,27,0,31,0
continuous,1,28,0,31,0
continuous,1,29,0,31,0
continuous,1,30,0,31,0
continuous,1,31,0,31,0
continuous,1,32,0,31,0
continuous,1,33,0,31,0
continuous,1,34,0,31,0
continuous,1,35,0,31,0
continuous,1,36,0,31,0
continuous,1,37,0,31,0
continuous,1,38,0,31,0
continuous,1,39,0,31,0
continuous,1,40,0,31,0
continuous,1,41,0,31,0
continuous,1,42,0,31,0
continuous,1,43,0,31,0
continuous,1,44,0,31,0
continuous,1,45,0,31,0
continuous,1,46,0,31,0
continuous,1,47,0,31,0
continuous,1,48,0,31,0
continuous,1,49,0,31,0
continuous,1,50,0,31,0
continuous,1,51,0,31,0
continuous,1,52,0,31,0
continuous,1,53,0,31,0
continuous,1,54,0,31,0
continuous,1,55,0,31,0
continuous,1,56,0,31,0
continuous,1,57,0,31,0
continuous,1,58,0,31,0
continuous,1,59,0,31,0
continuous,1,60,0,31,0
continuous,1,61,0,31,0
continuous,1,62,0,31,0
continuous,1,63,0,31,0
continuous,1,64,0,31,0
continuous,4,1,0,31,0
continuous,4,2,0,31,0
continuous,4,3,0,31,0
continuous,4,4,0,31,0
continuous,4,5,0,31,0
continuous,4,6,0,31,0
continuous,4,7,0,31,0
continuous,4,8,0,31,0
continuous,4,9,0,31,0
continuous,4,10,0,31,0
continuous,4,11,0,31,0
continuous,4,12,0,31,0
continuous,4,13,0,31,0
continuous,4,14,0,31,0
continuous,4,15,0,31,0
continuous,4,16,0,31,0
continuous,4,17,0,31,0
continuous,4,18,0,31,0
continuous,4,19,0,31,0
continuous,4,20,0,31,0
continuous,4,21,0,31,0
continuous,4,22,0,31,0
continuous,4,23,0,31,0
continuous,4,24,0,31,0
continuous,4,25,0,31,0
continuous,4,26,0,31,0
continuous,4,27,0,31,0
continuous,4,28,0,31,0
continuous,4,29,0,31,0
continuous,4,30,0,31,0
continuous,4,31,0,31,0
continuous,4,32,0,31,0
continuous,4,33,0,31,0
continuous,4,34,0,31,0
continuous,4,35,0,31,0
continuous,4,36,0,31,0
continuous,4,37,0,31,0
continuous,4,38,0,31,0
continuous,4,39,0,31,0
continuous,4,40,0,31,0
continuous,4,41,0,31,0
continuous,4,42,0,31,0
continuous,4,43,0,31,0
continuous,4,44,0,31,0
continuous,4,45,0,31,0
continuous,4,46,0,31,0
continuous,4,47,0,31,0
continuous,4,48,0,31,0
continuous,4,49,0,31,0
continuous,4,50,0,31,0
continuous,4,51,0,31,0
continuous,4,52,0,31,0
continuous,4,53,0,31,0
continuous,4,54,0,31,0
continuous,4,55,0,31,0
continuous,4,56,0,31,0
continuous,4,57,0,31,0
continuous,4,58,0,31,0
continuous,4,59,0,31,0
continuous,4,60,0,31,0
continuous,4,61,0,31,0
continuous,4,62,0,31,0
continuous,4,63,0,31,0
continuous,4,64,0,31,0
continuous,5,1,0,31,0
continuous,5,2,0,31,0
continuous,5,3,0,31,0
continuous,5,4,0,31,0
continuous,5,5,0,31,0
continuous,5,6,0,31,0
continuous,5,7,0,31,0
continuous,5,8,0,31,0
continuous,5,9,0,31,0
continuous,5,10,0,31,0
continuous,5,11,0,31,0
continuous,5,12,0,31,0
continuous,5,13,0,31,0
continuous,5,14,0,31,0
continuous,5,15,0,31,0
continuous,5,16,0,31,0
continuous,5,17,0,31,0
continuous,5,18,0,31,0
continuous,5,19,0,31,0
continuous,5,20,0,31,0
continuous,5,21,0,31,0
continuous,5,22,0,31,0
continuous,5,23,0,31,0
continuous,5,24,0,31,0
continuous,5,25,0,31,0
continuous,5,26,0,31,0
continuous,5,27,0,31,0
continuous,5,28,0,31,0
continuous,5,29,0,31,0
continuous,5,30,0,31,0
continuous,5,31,0,31,0
continuous,5,32,0,31,0
continuous,5,33,0,31,0
continuous,5,34,0,31,0
continuous,5,35,0,31,0
continuous,5,36,0,31,0
continuous,5,37,0,31,0
continuous,5,38,0,31,0
continuous,5,39,0,31,0
continuous,5,40,0,31,0
continuous,5,41,0,31,0
continuous,5,42,0,31,0
continuous,5,43,0,31,0
continuous,5,44,0,31,0
continuous,5,45,0,31,0
continuous,5,46,0,31,0
continuous,5,47,0,31,0
continuous,5,48,0,31,0
continuous,5,49,0,31,0
continuous,5,50,0,31,0
continuous,5,51,0,31,0
continuous,5,52,0,31,0
continuous,5,53,0,31,0
continuous,5,54,0,31,0
continuous,5,55,0,31,0
continuous,5,56,0,31,0
continuous,5,57,0,31,0
continuous,5,58,0,31,0
continuous,5,59,0,31,0
continuous,5,60,0,31,0
continuous,5,61,0,31,0
continuous,5,62,0,31,0
continuous,5,63,0,31,0
continuous,5,64,0,31,0
quantized,1,1,0,31,0
quantized,1,2,0,31,0
quantized,1,3,0,31,0
quantized,1,4,0,31,0
quantized,1,5,0,31,0
quantized,1,6,0,31,0
quantized,1,7,0,31,0
quantized,1,8,0,31,0
quantized,1,9,0,31,0
quantized,1,10,0,31,0
quantized,1,11,0,31,0
quantized,1,12,0,31,0
quantized,1,13,0,31,0
quantized,1,14,0,31,0
quantized,1,15,0,31,0
quantized,1,16,0,31,0
quantized,1,17,0,31,0
quantized,1,18,0,31,0
quantized,1,19,0,31,0
quantized,1,20,0,31,0
quantized,1,21,0,31,0
quantized,1,22,0,31,0
quantized,1,23,0,31,0
quantized,1,24,0,31,0
quantized,1,25,0,31,0
quantized,1,26,0,31,0
quantized,1,27,0,31,0
quantized,1,28,0,31,0
quantized,1,29,0,31,0
quantized,1,30,0,31,0
quantized,1,31,0,31,0
quantized,1,32,0,31,0
quantized,1,33,0,31,0
quantized,1,34,0,31,0
quantized,1,35,0,31,0
quantized,1,36,0,31,0
quantized,1,37,0,31,0
quantized,1,38,0,31,0
quantized,1,39,0,31,0
quantized,1,40,0,31,0
quantized,1,41,0,31,0
quantized,1,42,0,31,0
quantized,1,43,0,31,0
quantized,1,44,0,31,0
quantized,1,45,0,31,0
quantized,1,46,0,31,0
quantized,1,47,0,31,0
quantized,1,48,0,31,0
quantized,1,49,0,31,0
quantized,1,50,0,31,0
quantized,1,51,0,31,0
quantized,1,52,0,31,0
quantized,1,53,0,31,0
quantized,1,54,0,31,0
quantized,1,55,0,31,0
quantized,1,56,0,31,0
quantized,1,57,0,31,0
quantized,1,58,0,31,0
quantized,1,59,0,31,0
quantized,1,60,0,31,0
quantized,1,61,0,31,0
quantized,1,62,0,31,0
quantized,1,63,0,31,0
quantized,1,64,0,31,0
quantized,4,1,0,31,0
